token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
77-5,BO094,77,77,6,che,che,che,SCONJ,_
77-6,BO094,77,77,7,a,a,a,NOUN,_
77-7,BO094,77,77,8,è,è,essere,AUX,_
77-8,BO094,77,77,9,conseguenza,conseguenza,conseguenza,NOUN,_
77-9,BO094,77,77,10,logica,logica,logica,ADJ,_
77-10,BO094,77,77,11,di,di,di,ADP,_
77-11,BO094,77,77,12,gamma,gamma,gamma,NOUN,_
77-12,BO094,77,77,13,abbiamo,abbiamo,avere,AUX,_
77-13,BO094,77,77,14,usato,usato,usare,VERB,_
78-0,BO094,78,78,1,e::h,eh,eh,INTJ,_
78-1,BO094,78,78,2,leh,leh,leh,INTJ,_
78-2,BO094,78,78,3,le,le,il,DET,_
78-3,BO094,78,78,4,zero,zero,zero,NUM,_
78-4,BO094,78,78,5,strutture,strutture,struttura,NOUN,_
78-5,BO094,78,78,6,o,o,o,CCONJ,_
78-6,BO094,78,78,7,le,le,il,DET,_
78-7,BO094,78,78,8,(elle,elle,ella,NOUN,_
78-8,BO094,78,78,9,uno),uno,uno,NUM,_
78-9,BO094,78,78,10,strutture,strutture,struttura,NOUN,_
78-10,BO094,78,78,11,a,a,a,ADP,_
78-11,BO094,78,78,12,seconda,seconda,seconda,NOUN,_
78-12,BO094,78,78,13-14,del,del,_,_,_
78-12a,_,_,78,13,_,di,di,ADP,_
78-12b,_,_,78,14,_,il,il,DET,_
78-13,BO094,78,78,15,"linguaggio,",linguaggio,linguaggio,NOUN,Intonation=weakly_rising
79-0,BO094,79,79,1,va,va,andare,VERB,_
79-1,BO094,79,79,2,bene?,bene,bene,ADV,Intonation=rising
80-0,BO094,80,80,1,poi,poi,poi,ADV,_
80-1,BO094,80,80,2,abbiamo,abbiamo,avere,AUX,_
80-2,BO094,80,80,3,introdotto,introdotto,introdurre,VERB,_
80-3,BO094,80,80,4,il,il,il,DET,_
80-4,BO094,80,80,5,concetto,concetto,concetto,NOUN,_
80-5,BO094,80,80,6,di,di,di,ADP,_
80-6,BO094,80,80,7,albero,albero,albero,NOUN,_
80-7,BO094,80,80,8-9,dei,dei,_,_,_
80-7a,_,_,80,8,_,di,di,ADP,_
80-7b,_,_,80,9,_,i,il,DET,_
80-8,BO094,80,80,10,sequenti,sequenti,sequente,NOUN,_
81-0,BO094,81,81,1,e,e,e,CCONJ,_
81-1,BO094,81,81,2,in,in,in,ADP,_
81-2,BO094,81,81,3,particolare,particolare,particolare,NOUN,_
81-3,BO094,81,81,4,il,il,il,DET,_
81-4,BO094,81,81,5,concetto,concetto,concetto,NOUN,_
81-5,BO094,81,81,6,di,di,di,ADP,_
81-6,BO094,81,81,7,albero,albero,albero,NOUN,_
81-7,BO094,81,81,8,chiuso,chiuso,chiuso,ADJ,_
81-8,BO094,81,81,9,di,di,di,ADP,_
81-9,BO094,81,81,10,sequenti.,sequenti,sequente,NOUN,Intonation=falling
82-0,BO094,82,82,1,per,per,per,ADP,_
82-1,BO094,82,82,2,dato,dato,dato,NOUN,_
82-2,BO094,82,82,3,"sequente,",sequente,sequente,ADJ,Intonation=weakly_rising
83-0,BO094,83,83,1,e,e,e,CCONJ,_
83-1,BO094,83,83,2,poi,poi,poi,ADV,_
83-2,BO094,83,83,3,il,il,il,DET,_
83-3,BO094,83,83,4,concetto,concetto,concetto,NOUN,_
83-4,BO094,83,83,5,di,di,di,ADP,_
83-5,BO094,83,83,6,derivazione,derivazione,derivazione,NOUN,_
83-6,BO094,83,83,7,quindi,quindi,quindi,ADV,_
83-7,BO094,83,83,8,sono,sono,essere,AUX,_
83-8,BO094,83,83,9,tre,tre,tre,NUM,_
83-9,BO094,83,83,10,concetti,concetti,concetto,NOUN,_
83-10,BO094,83,83,11,a,a,a,ADP,_
83-11,BO094,83,83,12,"xxxx,",xxxx,xxxx,X,Intonation=weakly_rising
84-0,BO094,84,84,1,a,a,a,ADP,_
84-1,BO094,84,84,2,è,è,essere,AUX,_
84-2,BO094,84,84,3,conseguente,conseguente,conseguente,ADJ,_
84-3,BO094,84,84,4,a,a,a,ADP,_
84-4,BO094,84,84,5,xx,x,x,X,_
84-5,BO094,84,84,6,di,di,di,ADP,_
84-6,BO094,84,84,7,gamma,gamma,gamma,NOUN,_
84-7,BO094,84,84,8,il,il,il,DET,_
84-8,BO094,84,84,9,sequente,sequente,sequente,ADJ,_
84-9,BO094,84,84,10,gamma,gamma,gamma,NOUN,_
84-10,BO094,84,84,11,freccione,freccione,freccione,NOUN,_
84-11,BO094,84,84,12,a,a,a,NOUN,_
84-12,BO094,84,84,13,ammette,ammette,ammettere,VERB,_
85-0,BO094,85,85,1,un,un,uno,DET,_
85-1,BO094,85,85,2,un,un,uno,DET,_
85-2,BO094,85,85,3,albero,albero,albero,NOUN,_
85-3,BO094,85,85,4,va,va,andare,VERB,_
85-4,BO094,85,85,5,bene?,bene,bene,ADV,Intonation=rising
86-0,BO094,86,86,1,esiste,esiste,esistere,VERB,_
86-1,BO094,86,86,2,un,un,uno,DET,_
86-2,BO094,86,86,3,albero,albero,albero,NOUN,_
86-3,BO094,86,86,4,di,di,di,ADP,_
86-4,BO094,86,86,5,sequente,sequente,sequente,NOUN,_
86-5,BO094,86,86,6,chiuso,chiuso,chiuso,ADJ,_
86-6,BO094,86,86,7,per,per,per,ADP,_
86-7,BO094,86,86,8,questo,questo,questo,DET,_
86-8,BO094,86,86,9,sequente.,sequente,sequente,NOUN,Intonation=falling
87-0,BO094,87,87,1,bene.,bene,bene,ADV,Intonation=falling
87-1,BO094,87,87,2,o:,o,o,CCONJ,_
87-2,BO094,87,87,3,la,la,il,DET,_
87-3,BO094,87,87,4,cosa,cosa,cosa,NOUN,_
87-4,BO094,87,87,5,che,che,che,PRON,_
87-5,BO094,87,87,6,volevo,volevo,volere,VERB,_
87-6,BO094,87,87,7,invece,invece,invece,ADV,_
87-7,BO094,87,87,8,e::h,eh,eh,INTJ,_
87-8,BO094,87,87,9,su,su,su,ADP,_
87-9,BO094,87,87,10,cui,cui,cui,PRON,_
87-10,BO094,87,87,11,e::h,eh,eh,INTJ,_
88-0,BO094,88,88,1,cambiamo,cambiamo,cambiare,VERB,_
88-1,BO094,88,88,2,leggerme~,leggerme~,leggerme~,X,Interrupted=Yes
88-2,BO094,88,88,3,cambiamo,cambiamo,cambiare,VERB,_
88-3,BO094,88,88,4,"argomento,",argomento,argomento,NOUN,Intonation=weakly_rising
89-0,BO094,89,89,1,va,va,andare,VERB,_
89-1,BO094,89,89,2,bene,bene,bene,ADV,_
89-2,BO094,89,89,3,perché,perché,perché,SCONJ,_
89-3,BO094,89,89,4,su,su,su,ADP,_
89-4,BO094,89,89,5,questo,questo,questo,PRON,_
89-5,BO094,89,89,6,ormai,ormai,ormai,ADV,_
89-6,BO094,89,89,7,ci,ci,ci,PRON,_
89-7,BO094,89,89,8,siamo,siamo,essere,AUX,_
89-8,BO094,89,89,9,xxxx,x,x,SYM,_
89-9,BO094,89,89,10,"abbastanza,",abbastanza,abbastanza,ADV,Intonation=weakly_rising
90-0,BO094,90,90,1,vorrei,vorrei,volere,AUX,_
90-1,BO094,90,90,2-3,farvi,farvi,_,_,_
90-1a,_,_,90,2,_,far,fare,VERB,_
90-1b,_,_,90,3,_,vi,vi,ADV,_
90-2,BO094,90,90,4,invece,invece,invece,ADV,_
91-0,BO094,91,91,1,e::h,eh,eh,INTJ,_
92-0,BO094,92,92,1,un,un,uno,DET,_
92-1,BO094,92,92,2,lavoro,lavoro,lavoro,NOUN,_
92-2,BO094,92,92,3,quasi,quasi,quasi,ADV,_
92-3,BO094,92,92,4,di,di,di,ADP,_
92-4,BO094,92,92,5,esercitazione,esercitazione,esercitazione,NOUN,_
92-5,BO094,92,92,6,anzi,anzi,anzi,ADV,_
92-6,BO094,92,92,7,precisamente,precisamente,preciso,ADV,_
92-7,BO094,92,92,8,è,è,essere,AUX,_
92-8,BO094,92,92,9,di,di,di,ADP,_
92-9,BO094,92,92,10,"esercitazione,",esercitazione,esercitazione,NOUN,Intonation=weakly_rising
93-0,BO094,93,93,1-2,sui,sui,_,_,_
93-0a,_,_,93,1,_,su,su,ADP,_
93-0b,_,_,93,2,_,i,il,DET,_
93-1,BO094,93,93,3,cosiddetti,cosiddetti,cosiddetto,ADJ,_
93-2,BO094,93,93,4,quantificatori,quantificatori,quantificatore,NOUN,_
93-3,BO094,93,93,5,numerici.,numerici,numerico,ADJ,Intonation=falling
94-0,BO094,94,94,1,perché,perché,perché,SCONJ,_
94-1,BO094,94,94,2,io,io,io,PRON,_
94-2,BO094,94,94,3,credo,credo,credere,VERB,_
94-3,BO094,94,94,4,di,di,di,ADP,_
94-4,BO094,94,94,5,non,non,non,ADV,_
94-5,BO094,94,94,6,avervene,avervene,avervene,,_
,,,,,,aver,avere,AUX,
,,,,,,ne,ne,PRON,
94-6,BO094,94,94,7,mai,mai,mai,ADV,_
94-7,BO094,94,94,8,parlato,parlato,parlare,ADJ,_
95-0,BO094,95,95,1,a,a,a,ADP,_
95-1,BO094,95,95,2,"lezione,",lezione,lezione,NOUN,Intonation=weakly_rising
96-0,BO094,96,96,1,dove,dove,dove,ADV,_
96-1,BO094,96,96,2,avete,avete,avere,VERB,_
96-2,BO094,96,96,3,le,le,il,DET,_
96-3,BO094,96,96,4,dispense,dispense,dispensa,NOUN,_
96-4,BO094,96,96,5,sicuramente,sicuramente,sicuramente,ADV,_
96-5,BO094,96,96,6,il,il,il,DET,_
96-6,BO094,96,96,7,dottor,dottor,dottore,NOUN,_
96-7,BO094,96,96,8,rossi,rossi,Rossi,PROPN,_
96-8,BO094,96,96,9,vi,vi,vi,PRON,_
96-9,BO094,96,96,10,ha,ha,avere,AUX,_
96-10,BO094,96,96,11,fatto,fatto,fare,VERB,_
96-11,BO094,96,96,12,esercitazioni,esercitazioni,esercitazione,NOUN,_
96-12,BO094,96,96,13,su,su,su,ADP,_
96-13,BO094,96,96,14,"questo,",questo,questo,PRON,Intonation=weakly_rising
97-0,BO094,97,97,1,e:::h,eh,eh,INTJ,_
98-0,BO094,98,98,1,voi,voi,voi,PRON,_
98-1,BO094,98,98,2,dovreste,dovreste,dovere,AUX,_
98-2,BO094,98,98,3,avere,avere,avere,VERB,_
98-3,BO094,98,98,4,il,il,il,DET,_
98-4,BO094,98,98,5,foglietto,foglietto,foglietto,NOUN,_
98-5,BO094,98,98,6,proprio,proprio,proprio,ADV,_
98-6,BO094,98,98,7-8,nel,nel,_,_,_
98-6a,_,_,98,7,_,in,in,ADP,_
98-6b,_,_,98,8,_,il,il,DET,_
98-7,BO094,98,98,9,materiale,materiale,materiale,NOUN,_
98-8,BO094,98,98,10,"didattico,",didattico,didattico,ADJ,Intonation=weakly_rising
99-0,BO094,99,99,1,"co:::n,",con,con,ADP,Intonation=weakly_rising
100-0,BO094,100,100,1,formalizzazione,formalizzazione,formalizzazione,NOUN,_
100-1,BO094,100,100,2,rispetto,rispetto,rispetto,ADV,_
100-2,BO094,100,100,3-4,ai,ai,_,_,_
100-2a,_,_,100,3,_,a,a,ADP,_
100-2b,_,_,100,4,_,i,il,DET,_
100-3,BO094,100,100,5,quantificatori,quantificatori,quantificatore,NOUN,_
100-4,BO094,100,100,6,numerici.,numerici,numerico,ADJ,Intonation=falling
101-0,???,101,101,1-2,al,al,_,_,_
101-0a,_,_,101,1,_,a,a,ADP,_
101-0b,_,_,101,2,_,il,il,DET,_
101-1,???,101,101,3,massimo,massimo,massimo,NOUN,_
101-2,???,101,101,4,almeno,almeno,almeno,ADV,_
101-3,???,101,101,5,esattamen[te],esattamente,esattamente,ADV,_
102-0,BO094,102,102,1-2,[al],al,_,_,_
102-0a,_,_,102,1,_,a,a,ADP,_
102-0b,_,_,102,2,_,il,il,DET,_
102-1,BO094,102,102,3,massimo,massimo,massimo,NOUN,_
102-2,BO094,102,102,4,almeno,almeno,almeno,ADV,_
102-3,BO094,102,102,5,esattamente.,esattamente,esattamente,ADV,Intonation=falling
103-0,BO094,103,103,1,sono,sono,essere,AUX,_
103-1,BO094,103,103,2,quelli.,quelli,quello,PRON,Intonation=falling
103-2,BO094,103,103,3,va,va,andare,VERB,_
103-3,BO094,103,103,4,bene?,bene,bene,ADV,Intonation=rising
104-0,BO094,104,104,1,eh,eh,eh,INTJ,_
104-1,BO094,104,104,2,vi,vi,vi,ADV,_
104-2,BO094,104,104,3,sentite,sentite,sentire,VERB,_
104-3,BO094,104,104,4,tutti,tutti,tutti,PRON,_
104-4,BO094,104,104,5,molto,molto,molto,ADV,_
104-5,BO094,104,104,6,familiare,familiare,familiare,ADJ,_
104-6,BO094,104,104,7,con,con,con,ADP,_
105-0,???,105,105,1,no:.,no,no,ADV,Intonation=falling
106-0,BO094,106,106,1,no,no,no,ADV,_
106-1,BO094,106,106,2,ecco,ecco,ecco,ADV,_
106-2,BO094,106,106,3,e:h,eh,eh,INTJ,_
106-3,BO094,106,106,4,sempre,sempre,sempre,ADV,_
106-4,BO094,106,106,5,così.,così,così,ADV,Intonation=falling
106-5,BO094,106,106,6,mai,mai,mai,ADV,_
106-6,BO094,106,106,7,fare,fare,fare,VERB,_
106-7,BO094,106,106,8,questa,questa,questo,DET,_
106-8,BO094,106,106,9,domanda.,domanda,domanda,NOUN,Intonation=falling
107-0,BO094,107,107,1,va,va,andare,VERB,_
107-1,BO094,107,107,2,bene,bene,bene,ADV,_
107-2,BO094,107,107,3,allora,allora,allora,ADV,_
107-3,BO094,107,107,4,vediamo,vediamo,vedere,VERB,_
107-4,BO094,107,107,5,intanto,intanto,intanto,ADV,_
107-5,BO094,107,107,6,di::,di,di,ADP,_
108-0,BO094,108,108,1,e:::h,eh,eh,INTJ,_
109-0,BO094,109,109,1,>allora<,allora,allora,ADV,_
109-1,BO094,109,109,2,se,se,se,SCONJ,_
109-2,BO094,109,109,3,io,io,io,PRON,_
109-3,BO094,109,109,4,dico,dico,dire,VERB,_
109-4,BO094,109,109,5,"<esistono>,",esistono,esistere,VERB,Intonation=weakly_rising
110-0,BO094,110,110,1,almeno,almeno,almeno,ADV,_
111-0,BO094,111,111,1,due,due,due,NUM,_
111-1,BO094,111,111,2,"studenti,",studenti,studente,NOUN,Intonation=weakly_rising
112-0,BO094,112,112,1,esistono,esistono,esistere,VERB,_
112-1,BO094,112,112,2,almeno,almeno,almeno,ADV,_
112-2,BO094,112,112,3,due,due,due,NUM,_
112-3,BO094,112,112,4,"studenti,",studenti,studente,NOUN,Intonation=weakly_rising
113-0,BO094,113,113,1,che,che,che,PRON,_
113-1,BO094,113,113,2,mandano,mandano,mandare,VERB,_
113-2,BO094,113,113,3,messaggi.,messaggi,messagge,NOUN,Intonation=falling
114-0,BO094,114,114,1,durante,durante,durante,ADP,_
114-1,BO094,114,114,2,la,la,il,DET,_
114-2,BO094,114,114,3,lezione.,lezione,lezione,NOUN,Intonation=falling
114-3,BO094,114,114,4,questo,questo,questo,PRON,_
114-4,BO094,114,114,5,non,non,non,ADV,_
114-5,BO094,114,114,6,lo,lo,lo,PRON,_
114-6,BO094,114,114,7,scrivo,scrivo,scrivere,VERB,_
114-7,BO094,114,114,8,>va,va,andare,AUX,_
114-8,BO094,114,114,9,bene<,bene,bene,ADV,_
114-9,BO094,114,114,10,esistono,esistono,esistere,VERB,_
114-10,BO094,114,114,11,almeno,almeno,almeno,ADV,_
114-11,BO094,114,114,12,due,due,due,NUM,_
114-12,BO094,114,114,13,studenti,studenti,studente,NOUN,_
114-13,BO094,114,114,14,che,che,che,PRON,_
114-14,BO094,114,114,15,ma~.,ma~,ma~,X,Intonation=falling
114-15,BO094,114,114,16,allora,allora,allora,ADV,_
114-16,BO094,114,114,17,noi,noi,noi,PRON,_
114-17,BO094,114,114,18,abbiamo,abbiamo,avere,VERB,_
114-18,BO094,114,114,19,bisogno,bisogno,bisogno,NOUN,_
114-19,BO094,114,114,20,veramente,veramente,veramente,ADV,_
114-20,BO094,114,114,21,di,di,di,ADP,_
114-21,BO094,114,114,22,due,due,due,NUM,_
114-22,BO094,114,114,23,"xxxnari,",xxxnari,xxxnari,X,Intonation=weakly_rising
115-0,BO094,115,115,1,uno,uno,uno,PRON,_
115-1,BO094,115,115,2,è,è,essere,AUX,_
115-2,BO094,115,115,3,essere,essere,essere,AUX,_
115-3,BO094,115,115,4,studente,studente,studente,NOUN,_
115-4,BO094,115,115,5,(e,e,e,CCONJ,_
115-5,BO094,115,115,6,poi,poi,poi,ADV,_
115-6,BO094,115,115,7,abbiamo),abbiamo,abbare,VERB,_
115-7,BO094,115,115,8,emme,emme,emme,NOUN,_
115-8,BO094,115,115,9,di,di,di,ADP,_
115-9,BO094,115,115,10,ics,ics,ics,NOUN,_
115-10,BO094,115,115,11,che,che,che,PRON,_
115-11,BO094,115,115,12,voglia,voglia,volere,AUX,_
115-12,BO094,115,115,13,dire,dire,dire,VERB,_
115-13,BO094,115,115,14,mandare,mandare,mandare,VERB,_
115-14,BO094,115,115,15,messagini,messagini,messaggio,NOUN,_
116-0,BO094,116,116,1,va,va,andare,VERB,_
116-1,BO094,116,116,2,bene?,bene,bene,ADV,Intonation=rising
117-0,BO094,117,117,1,la,la,il,DET,_
117-1,BO094,117,117,2,cosa,cosa,cosa,NOUN,_
117-2,BO094,117,117,3,mi,mi,mi,PRON,_
117-3,BO094,117,117,4,interessa,interessa,interessare,VERB,_
117-4,BO094,117,117,5,è,è,essere,AUX,_
118-0,BO094,118,118,1,è,è,essere,AUX,_
118-1,BO094,118,118,2,vedere,vedere,vedere,VERB,_
118-2,BO094,118,118,3,come,come,come,SCONJ,_
118-3,BO094,118,118,4,si,si,si,PRON,_
118-4,BO094,118,118,5,scrive,scrive,scrivere,VERB,_
118-5,BO094,118,118,6,esistono,esistono,esistere,VERB,_
118-6,BO094,118,118,7,almeno,almeno,almeno,ADV,_
118-7,BO094,118,118,8,due,due,due,NUM,_
119-0,BO094,119,119,1,oh,oh,oh,INTJ,_
119-1,BO094,119,119,2,supponete,supponete,supponente,ADJ,_
119-2,BO094,119,119,3,che,che,che,PRON,_
119-3,BO094,119,119,4,io,io,io,PRON,_
119-4,BO094,119,119,5,vi,vi,vi,PRON,_
119-5,BO094,119,119,6,scriva,scriva,scrivere,VERB,_
119-6,BO094,119,119,7,questo.,questo,questo,DET,Intonation=falling
120-0,BO094,120,120,1,esiste,esiste,esistere,VERB,_
120-1,BO094,120,120,2,un,un,uno,DET,_
120-2,BO094,120,120,3,ics,ics,ics,NOUN,_
121-0,BO094,121,121,1,e:::h,eh,eh,INTJ,_
122-0,BO094,122,122,1,e,e,e,CCONJ,_
122-1,BO094,122,122,2,lo,lo,lo,PRON,_
122-2,BO094,122,122,3,scriva,scriva,scrivere,VERB,_
122-3,BO094,122,122,4,esiste,esiste,esistere,VERB,_
122-4,BO094,122,122,5,un,un,uno,DET,_
122-5,BO094,122,122,6,ics,ics,ics,NOUN,_
122-6,BO094,122,122,7,e,e,e,CCONJ,_
122-7,BO094,122,122,8,esiste,esiste,esistere,VERB,_
122-8,BO094,122,122,9,un,un,uno,DET,_
122-9,BO094,122,122,10,ipsilon,ipsilon,ipsilon,NOUN,_
123-0,BO094,123,123,1,ics,ics,ics,PROPN,_
123-1,BO094,123,123,2,è,è,essere,AUX,_
123-2,BO094,123,123,3,studente,studente,studente,NOUN,_
123-3,BO094,123,123,4,e,e,e,CCONJ,_
123-4,BO094,123,123,5,manda,manda,mandare,VERB,_
123-5,BO094,123,123,6,messaggini,messaggini,messaggio,ADJ,_
124-0,BO094,124,124,1,e,e,e,CCONJ,_
124-1,BO094,124,124,2,ipsilon,ipsilon,ipsilon,NOUN,_
124-2,BO094,124,124,3,è,è,essere,AUX,_
124-3,BO094,124,124,4,studente,studente,studente,ADJ,_
124-4,BO094,124,124,5,e,e,e,CCONJ,_
124-5,BO094,124,124,6,manda,manda,mandare,VERB,_
124-6,BO094,124,124,7,messaggini,messaggini,messaggio,NOUN,_
125-0,BO094,125,125,1,vi,vi,vi,PRON,_
125-1,BO094,125,125,2,sembra,sembra,sembrare,VERB,_
125-2,BO094,125,125,3,vi,vi,vi,PRON,_
125-3,BO094,125,125,4,sembra,sembra,sembrare,VERB,_
125-4,BO094,125,125,5,che,che,che,SCONJ,_
125-5,BO094,125,125,6,re:nda,renda,rendere,VERB,_
126-0,BO094,126,126,1,esiste,esiste,esistere,VERB,_
126-1,BO094,126,126,2,almeno,almeno,almeno,ADV,_
126-2,BO094,126,126,3,due?,due,due,NUM,Intonation=rising
127-0,???,127,127,1,no,no,no,ADV,_
128-0,???,128,128,1,"esistono,",esistono,esistere,VERB,Intonation=weakly_rising
128-1,???,128,128,2,due,due,due,NUM,_
129-0,BO094,129,129,1,o:::h,oh,oh,INTJ,_
129-1,BO094,129,129,2,no,no,no,ADV,_
129-2,BO094,129,129,3,perché,perché,perché,SCONJ,_
129-3,BO094,129,129,4,potrebbero,potrebbero,potere,AUX,_
129-4,BO094,129,129,5,coincidere,coincidere,coincidere,VERB,_
130-0,BO094,130,130,1,quando,quando,quando,SCONJ,_
130-1,BO094,130,130,2,io,io,io,PRON,_
130-2,BO094,130,130,3,xx,x,x,X,_
130-3,BO094,130,130,4,il,il,il,DET,_
130-4,BO094,130,130,5,fatto,fatto,fatto,NOUN,_
130-5,BO094,130,130,6,di,di,di,ADP,_
130-6,BO094,130,130,7,usare,usare,usare,VERB,_
130-7,BO094,130,130,8,due,due,due,NUM,_
130-8,BO094,130,130,9,variabili,variabili,variabile,NOUN,_
130-9,BO094,130,130,10,"distinte,",distinte,distinto,ADJ,Intonation=weakly_rising
131-0,BO094,131,131,1,ics,ics,ics,NOUN,_
131-1,BO094,131,131,2,e,e,e,CCONJ,_
131-2,BO094,131,131,3,ipsilon,ipsilon,ipsilon,NOUN,_
132-0,BO094,132,132,1,non,non,non,ADV,_
132-1,BO094,132,132,2,vuol,vuol,volere,AUX,_
132-2,BO094,132,132,3,dire,dire,dire,VERB,_
132-3,BO094,132,132,4,che,che,che,SCONJ,_
132-4,BO094,132,132,5,questi,questi,questo,DET,_
132-5,BO094,132,132,6,due,due,due,NUM,_
133-0,BO094,133,133,1,oggetti,oggetti,oggetto,NOUN,_
134-0,BO094,134,134,1,non,non,non,ADV,_
134-1,BO094,134,134,2,debbano,debbano,dovere,AUX,_
134-2,BO094,134,134,3,essere,essere,essere,AUX,_
134-3,BO094,134,134,4,lo,lo,lo,DET,_
134-4,BO094,134,134,5,stesso,stesso,stesso,ADJ,_
135-0,BO094,135,135,1,quindi,quindi,quindi,ADV,_
136-0,BO094,136,136,1,io,io,io,PRON,_
136-1,BO094,136,136,2,ho,ho,avere,AUX,_
136-2,BO094,136,136,3,bisogno,bisogno,bisogno,NOUN,_
136-3,BO094,136,136,4,di,di,di,ADP,_
136-4,BO094,136,136,5,aggiungere,aggiungere,aggiungere,VERB,_
136-5,BO094,136,136,6,"qui,",qui,qui,ADV,Intonation=weakly_rising
137-0,BO094,137,137,1,e,e,e,CCONJ,_
138-0,BO094,138,138,1,non,non,non,ADV,_
138-1,BO094,138,138,2,ics,ics,ics,NOUN,_
138-2,BO094,138,138,3,uguale,uguale,uguale,ADJ,_
138-3,BO094,138,138,4,a,a,a,ADP,_
138-4,BO094,138,138,5,ipsilon,ipsilon,ipsilon,NOUN,_
139-0,BO094,139,139,1,quindi,quindi,quindi,ADV,_
139-1,BO094,139,139,2,almeno,almeno,almeno,ADV,_
139-2,BO094,139,139,3,due,due,due,NUM,_
139-3,BO094,139,139,4,sen~,sen~,sen~,X,Interrupted=Yes
139-4,BO094,139,139,5,con,con,con,ADP,_
139-5,BO094,139,139,6,un,un,uno,DET,_
139-6,BO094,139,139,7,linguaggio,linguaggio,linguaggio,NOUN,_
139-7,BO094,139,139,8,senza,senza,senza,ADP,_
139-8,BO094,139,139,9,"identità,",identità,identità,NOUN,Intonation=weakly_rising
140-0,BO094,140,140,1,non,non,non,ADV,_
140-1,BO094,140,140,2,lo,lo,lo,PRON,_
140-2,BO094,140,140,3,possiamo,possiamo,potere,AUX,_
140-3,BO094,140,140,4,esprimere.,esprimere,esprimere,VERB,Intonation=falling
141-0,BO094,141,141,1,lo,lo,il,DET,_
141-1,BO094,141,141,2,stesso,stesso,stesso,PRON,_
141-2,BO094,141,141,3,almeno,almeno,almeno,ADV,_
141-3,BO094,141,141,4,tre,tre,tre,NUM,_
141-4,BO094,141,141,5,almeno,almeno,almeno,ADV,_
141-5,BO094,141,141,6,quattro.,quattro,quattro,NUM,Intonation=falling
142-0,BO094,142,142,1,va,va,andare,VERB,_
142-1,BO094,142,142,2,bene?,bene,bene,ADV,Intonation=rising
142-2,BO094,142,142,3,prendo,prendo,prendere,VERB,_
142-3,BO094,142,142,4,tre,tre,tre,NUM,_
142-4,BO094,142,142,5,variabili,variabili,variabile,NOUN,_
142-5,BO094,142,142,6,prendo,prendo,prendere,VERB,_
142-6,BO094,142,142,7,quattro,quattro,quattro,NUM,_
142-7,BO094,142,142,8,variabili,variabili,variabile,NOUN,_
142-8,BO094,142,142,9,poi,poi,poi,ADV,_
142-9,BO094,142,142,10,devo,devo,dovere,AUX,_
142-10,BO094,142,142,11,dire,dire,dire,VERB,_
142-11,BO094,142,142,12,ics,ics,ics,NOUN,_
142-12,BO094,142,142,13,diverso,diverso,diverso,PRON,_
142-13,BO094,142,142,14,da,da,da,ADP,_
142-14,BO094,142,142,15,ipsilon,ipsilon,ipsilon,NOUN,_
142-15,BO094,142,142,16,e::h,eh,eh,INTJ,_
142-16,BO094,142,142,17,ipsilon,ipsilon,ipsilon,NOUN,_
142-17,BO094,142,142,18,diverso,diverso,diverso,PRON,_
142-18,BO094,142,142,19,da,da,da,ADP,_
142-19,BO094,142,142,20,zeta,zeta,zeta,NOUN,_
142-20,BO094,142,142,21,fa,fa,fare,VERB,_
142-21,BO094,142,142,22,tutte,tutte,tutto,DET,_
142-22,BO094,142,142,23,le,le,il,DET,_
142-23,BO094,142,142,24,combinazioni,combinazioni,combinazione,NOUN,_
142-24,BO094,142,142,25,possibili.,possibili,possibile,ADJ,Intonation=falling
143-0,BO094,143,143,1,va,va,andare,VERB,_
143-1,BO094,143,143,2,bene?,bene,bene,ADV,Intonation=rising
144-0,BO094,144,144,1,benissimo.,benissimo,bene,ADV,Intonation=falling
145-0,BO094,145,145,1,esistono,esistono,esistere,VERB,_
145-1,BO094,145,145,2,almeno,almeno,almeno,ADV,_
145-2,BO094,145,145,3,due,due,due,NUM,_
145-3,BO094,145,145,4,studenti,studenti,studente,NOUN,_
146-0,BO094,146,146,1,o:h,oh,oh,INTJ,_
146-1,BO094,146,146,2,poi,poi,poi,ADV,_
146-2,BO094,146,146,3,la,la,il,DET,_
146-3,BO094,146,146,4,cosa,cosa,cosa,NOUN,_
146-4,BO094,146,146,5,che,che,che,PRON,_
146-5,BO094,146,146,6,invece,invece,invece,ADV,_
147-0,BO094,147,147,1,se,se,se,SCONJ,_
147-1,BO094,147,147,2,io,io,io,PRON,_
147-2,BO094,147,147,3,invece,invece,invece,ADV,_
147-3,BO094,147,147,4,qui,qui,qui,ADV,_
147-4,BO094,147,147,5,dico,dico,dico,ADJ,_
147-5,BO094,147,147,6,esitono,esitono,esitere,VERB,_
147-6,BO094,147,147,7-8,al,al,_,_,_
147-6a,_,_,147,7,_,a,a,ADP,_
147-6b,_,_,147,8,_,il,il,DET,_
147-7,BO094,147,147,9,massimo,massimo,massimo,NOUN,_
147-8,BO094,147,147,10,due,due,due,NUM,_
147-9,BO094,147,147,11,"studenti,",studenti,studente,NOUN,Intonation=weakly_rising
148-0,BO094,148,148,1-2,>eccoci<,eccoci,_,_,_
148-0a,_,_,148,1,_,ecco,ecco,ADV,_
148-0b,_,_,148,2,_,ci,ci,PRON,_
